canonical_id,substance_code,preferred_label_ko,preferred_label_en,atc_codes,synonyms,synonym_count
SUB:484931BIJ,484931BIJ,"인슐린글루리신,유전자재조합",insulin glulisine,A10AB06,"insulin glulisine | insulinglulisine | 애피드라주바이알(인슐린글루리신,유전자재조합)_(1KI.U/10mL) | 애피드라주바이알(인슐린글루리신,유전자재조합)_(1ki.u/10ml) | 인슐린글루리신,유전자재조합",5
SUB:626830BIJ,626830BIJ,인슐린데글루덱,insulin degludec,A10AE06,insulin degludec | insulindegludec | 인슐린데글루덱 | 트레시바플렉스터치주 100단위/밀리리터(인슐린데글루덱)_(300unit/3mL) | 트레시바플렉스터치주 100단위/밀리리터(인슐린데글루덱)_(300unit/3ml) | 트레시바플렉스터치주100단위/밀리리터(인슐린데글루덱)_(300unit/3mL),6
SUB:175331BIJ,175331BIJ,인슐린라이스프로,insulin lispro,A10AB04,insulin lispro | insulinlispro | 인슐린라이스프로 | 휴마로그주100단위/밀리리터(인슐린라이스프로)_(1000unit/10mL) | 휴마로그주100단위/밀리리터(인슐린라이스프로)_(1000unit/10ml),5
SUB:175330BIJ,175330BIJ,"인슐린라이스프로,유전자재조합",insulin lispro,A10AB04,"insulin lispro | insulinlispro | 룸제브퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3mL) | 룸제브퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3ml) | 인슐린라이스프로,유전자재조합 | 휴마로그에이치디퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3mL) | 휴마로그에이치디퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3ml) | 휴마로그퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3mL) | 휴마로그퀵펜주100단위/밀리리터(인슐린라이스프로,유전자재조합)_(300unit/3ml)",9
SUB:441330BIJ,441330BIJ,인슐린아스파트,insulin aspart,A10AB05,insulin aspart | insulinaspart | 노보래피드플렉스펜주100단위/밀리리터(인슐린아스파트)_(300unit/3mL) | 노보래피드플렉스펜주100단위/밀리리터(인슐린아스파트)_(300unit/3ml) | 인슐린아스파트 | 피아스프플렉스터치주100단위/밀리리터(인슐린아스파트)_(300unit/3mL) | 피아스프플렉스터치주100단위/밀리리터(인슐린아스파트)_(300unit/3ml),7
SUB:441331BIJ,441331BIJ,인슐린아스파트,insulin aspart,A10AB05,insulin aspart | insulinaspart | 노보래피드주100단위/밀리리터(인슐린아스파트)_(1000unit/10mL) | 노보래피드주100단위/밀리리터(인슐린아스파트)_(1000unit/10ml) | 인슐린아스파트 | 피아스프주100단위/밀리리터(인슐린아스파트)_(1000unit/10mL) | 피아스프주100단위/밀리리터(인슐린아스파트)_(1000unit/10ml),7
SUB:441332BIJ,441332BIJ,"인슐린아스파트,유전자재조합",insulin aspart,A10AD05,"insulin aspart | insulinaspart | 노보믹스30플렉스펜주100단위/밀리리터(인슐린아스파트,유전자재조합)_(300unit/3mL) | 노보믹스30플렉스펜주100단위/밀리리터(인슐린아스파트,유전자재조합)_(300unit/3ml) | 인슐린아스파트,유전자재조합",5
SUB:500331BIJ,500331BIJ,"인에리스로포이에틴,유전자재조합",erythropoietin,B03XA01,"erythropoietin | 에스포젠프리필드주 4000IU/mL(인에리스로포이에틴,유전자재조합)_(1KI.U/0.25mL) | 에스포젠프리필드주 4000iu/ml(인에리스로포이에틴,유전자재조합)_(1ki.u/0.25ml) | 에스포젠프리필드주4000IU/mL(인에리스로포이에틴,유전자재조합)_(1KI.U/0.25mL) | 인에리스로포이에틴,유전자재조합",5
SUB:174301BIJ,174301BIJ,인체흉선세포로면역시킨레빗트의항흉선면역글로부린,antithymocyte immunoglobulin (rabbit),L04AA04,antithymocyte immunoglobulin (rabbit) | antithymocyteimmunoglobulin(rabbit) | 인체흉선세포로면역시킨레빗트의항흉선면역글로부린 | 치모글로부린주사(인체흉선세포로면역시킨레빗트의항흉선면역글로부린)_(25mg/1병),4
SUB:175731BIJ,175731BIJ,"인터페론베타-1a, 유전자재조합",interferon beta-1a,L03AB07,"interferon beta-1a | interferonbeta-1a | 아보넥스펜주(인터페론베타-1a, 유전자재조합)_(30㎍/0.5mL) | 아보넥스펜주(인터페론베타-1a, 유전자재조합)_(30㎍/0.5ml) | 아보넥스펜주(인터페론베타-1a,유전자재조합)_(30㎍/0.5mL) | 인터페론베타-1a, 유전자재조합 | 인터페론베타-1a,유전자재조합",7
SUB:175801BIJ,175801BIJ,"인터페론베타-1b, 유전자재조합",interferon beta-1b,L03AB08,"interferon beta-1b | interferonbeta-1b | 베타페론주사(인터페론베타-1b, 유전자재조합)_(9.6MI.U/1병) | 베타페론주사(인터페론베타-1b, 유전자재조합)_(9.6mi.u/1병) | 베타페론주사(인터페론베타-1b,유전자재조합)_(9.6MI.U/1병) | 인터페론베타-1b, 유전자재조합 | 인터페론베타-1b,유전자재조합",7
SUB:383502BIJ,383502BIJ,인플릭시맵,infliximab,L04AB02,"infliximab | 단클론항체, 유전자재조합 | 단클론항체,유전자재조합 | 램시마펜주120mg(인플릭시맵)(단클론항체,유전자재조합)_(0.12g/1mL) | 램시마펜주120mg(인플릭시맵)(단클론항체,유전자재조합)_(0.12g/1ml) | 램시마프리필드시린지주120mg(인플릭시맵)(단클론항체, 유전자재조합)_(0.12g/1mL) | 램시마프리필드시린지주120mg(인플릭시맵)(단클론항체, 유전자재조합)_(0.12g/1ml) | 램시마프리필드시린지주120mg(인플릭시맵)(단클론항체,유전자재조합)_(0.12g/1mL) | 셀트리온램시마펜주120mg(인플릭시맵)(단클론항체,유전자재조합)_(0.12g/1mL) | 셀트리온램시마펜주120mg(인플릭시맵)(단클론항체,유전자재조합)_(0.12g/1ml) | 인플릭시맵",11
SUB:383501BIJ,383501BIJ,인플릭시맵,nan,L04AB02,"infliximab | nan | 단클론항체, 유전자재조합 | 단클론항체,유전자재조합 | 램시마주100mg(인플릭시맵)(단클론항체, 유전자재조합)_(0.1g/1병) | 램시마주100mg(인플릭시맵)(단클론항체,유전자재조합)_(0.1g/1병) | 레마로체주100밀리그램(인플릭시맵)(단클론항체,유전자재조합)_(0.1g/1병) | 레미케이드주사100mg(인플릭시맵)(단클론항체,유전자재조합)_(0.1g/1병) | 인플릭시맵",9
SUB:505501ATE,505501ATE,일라프라졸,Proton pump inhibitors,A02BC,Proton pump inhibitors | Protonpumpinhibitors | proton pump inhibitors | 놀텍정10밀리그램(일라프라졸)_(10mg/1정) | 일라프라졸,5
SUB:740800ATB,740800ATB,"일라프라졸,탄산수소나트륨",nan,,"nan | 놀텍플러스정20/500밀리그램(일라프라졸,탄산수소나트륨)_(1정) | 일라프라졸,탄산수소나트륨",3
SUB:471430CSI,471430CSI,일로프로스트,iloprost,B01AC11,iloprost | 벤타비스흡입액(일로프로스트)_(20μg/2mL) | 벤타비스흡입액(일로프로스트)_(20μg/2ml) | 일로프로스트,4
SUB:737401ACH,737401ACH,입타코판염산염수화물,nan,,nan | 입타코판염산염수화물 | 파발타캡슐200밀리그램(입타코판염산염수화물)_(0.2258g/1캡슐),3
SUB:250001CSI,250001CSI,자나미비르,zanamivir,J05AH01,zanamivir | 리렌자로타디스크5밀리그람(자나미비르)_(0.1g/20포낭) | 자나미비르,3
SUB:707001ACH,707001ACH,자누브루티닙,nan,,nan | 브루킨사캡슐80밀리그램(자누브루티닙)_(80mg/1캡슐) | 자누브루티닙,3
SUB:637101ATB,637101ATB,자보플록사신D-아스파르트산염수화물,Fluoroquinolones,J01MA,Fluoroquinolones | fluoroquinolones | 자보란테정(자보플록사신D-아스파르트산염수화물)_(0.51298g/1정) | 자보란테정(자보플록사신d-아스파르트산염수화물)_(0.51298g/1정) | 자보플록사신D-아스파르트산염수화물 | 자보플록사신d-아스파르트산염수화물,6
SUB:733301ATB,733301ATB,자스타프라잔시트르산염,nan,,nan | 온캡정20밀리그램(자스타프라잔시트르산염)_(20mg/1정) | 자스타프라잔시트르산염 | 자큐보정20밀리그램(자스타프라잔시트르산염)_(20mg/1정) | 큐제타스정20밀리그램(자스타프라잔시트르산염)_(20mg/1정),5
SUB:516701ATB,516701ATB,자오가·우슬·방풍·두충·구척·흑두건조엑스(20→1,nan,,"nan | 신바로정_(자오가·우슬·방풍·두충·구척·흑두건조엑스(20→1), 0.3g/1정) | 신바로정_(자오가·우슬·방풍·두충·구척·흑두건조엑스(20→1),0.3g/1정) | 자오가·우슬·방풍·두충·구척·흑두건조엑스(20→1",4
SUB:717401ACH,717401ACH,잘레플론,zaleplon,N05CF03,zaleplon | 잘레딥캡슐5밀리그램(잘레플론)_(5mg/1캡슐) | 잘레플론,3
SUB:717402ACH,717402ACH,잘레플론,zaleplon,N05CF03,zaleplon | 잘레딥캡슐10밀리그램(잘레플론)_(10mg/1캡슐) | 잘레플론,3
SUB:249901ATB,249901ATB,잘토프로펜,nan,M01AE,Propionic acid derivatives | Propionicacidderivatives | nan | propionic acid derivatives | 라보펜정(잘토프로펜)_(80mg/1정) | 삼성잘토프로펜정_(80mg/1정) | 솔레톤정(잘토프로펜)_(80mg/1정) | 유러펜정(잘토프로펜)_(80mg/1정) | 일성잘토프로펜정80밀리그램_(80mg/1정) | 자이로펜정(잘토프로펜)_(80mg/1정) | 잘레톤정(잘토프로펜)_(80mg/1정) | 잘토맥스정(잘토프로펜)_(80mg/1정) | 잘토맥정(잘토프로펜))_(80mg/1정) | 잘토젠정(잘토프로펜)_(80mg/1정) | 잘토프로펜 | 잘토프정(잘토프로펜)_(80mg/1정) | 잘트론정(잘토프로펜)_(80mg/1정) | 잘프로펜정(잘토프로펜)_(80mg/1정) | 잘프펜정(잘토프로펜)_(80mg/1정) | 지엘잘토프로펜정_(80mg/1정),20
SUB:500342BIJ,500342BIJ,재조합사람에리스로포이에틴,erythropoietin,B03XA01,"erythropoietin | 에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(8KI.U/0.8mL) | 에스포젠프리필드주10000iu/ml(인에리스로포이에틴,유전자재조합)_(8ki.u/0.8ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 8KI.U/0.8mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 8ki.u/0.8ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,8KI.U/0.8mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(8KI.U/0.8mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(8ki.u/0.8ml) | 에포틴플러스프리필드주10000IU/mL(재조합사람에리스로포이에틴)_(8KI.U/0.8mL) | 에포틴플러스프리필드주10000iu/ml(재조합사람에리스로포이에틴)_(8ki.u/0.8ml) | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴",13
SUB:417830CLQ,417830CLQ,재조합인간상피세포성장인자,Other cicatrizants,D03AX,Other cicatrizants | Othercicatrizants | other cicatrizants | 이지에프외용액0.005%(재조합인간상피세포성장인자)_(5mg/10mL) | 이지에프외용액0.005%(재조합인간상피세포성장인자)_(5mg/10ml) | 재조합인간상피세포성장인자,6
SUB:500330BIJ,500330BIJ,재조합인에리스로포이에틴,erythropoietin,B03XA01,erythropoietin | 에포론주사액프리필드시린지1000IU/0.5mL(재조합인에리스로포이에틴)_(1KI.U/0.5mL) | 에포론주사액프리필드시린지1000iu/0.5ml(재조합인에리스로포이에틴)_(1ki.u/0.5ml) | 에포카인프리필드주1000유니트/0.5밀리리터(재조합인에리스로포이에틴)_(1KI.U/0.5mL) | 에포카인프리필드주1000유니트/0.5밀리리터(재조합인에리스로포이에틴)_(1ki.u/0.5ml) | 재조합인에리스로포이에틴,6
SUB:500334BIJ,500334BIJ,재조합인에리스로포이에틴,erythropoietin,B03XA01,"erythropoietin | 에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(3KI.U/0.3mL) | 에스포젠프리필드주10000iu/ml(인에리스로포이에틴,유전자재조합)_(3ki.u/0.3ml) | 에포론주사액프리필드시린지10000IU/mL(재조합인에리스로포이에틴)_(3KI.U/0.3mL) | 에포론주사액프리필드시린지10000iu/ml(재조합인에리스로포이에틴)_(3ki.u/0.3ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 3KI.U/0.3mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 3ki.u/0.3ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,3KI.U/0.3mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(3KI.U/0.3mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(3ki.u/0.3ml) | 에포틴플러스프리필드주10000IU/mL(재조합사람에리스로포이에틴)_(3KI.U/0.3mL) | 에포틴플러스프리필드주10000iu/ml(재조합사람에리스로포이에틴)_(3ki.u/0.3ml) | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴",15
SUB:500338BIJ,500338BIJ,재조합인에리스로포이에틴,erythropoietin,B03XA01,"erythropoietin | 에스포젠주4000IU/mL_(인에리스로포이에틴(유전자재조합), 4KI.U/1mL) | 에스포젠주4000IU/mL_(인에리스로포이에틴(유전자재조합),4KI.U/1mL) | 에스포젠주4000iu/ml_(인에리스로포이에틴(유전자재조합), 4ki.u/1ml) | 에포카인주4000유니트/밀리리터(재조합인에리스로포이에틴)_(4KI.U/1mL) | 에포카인주4000유니트/밀리리터(재조합인에리스로포이에틴)_(4ki.u/1ml) | 인에리스로포이에틴(유전자재조합 | 재조합인에리스로포이에틴",8
SUB:500340BIJ,500340BIJ,재조합인에리스로포이에틴,erythropoietin,B03XA01,"erythropoietin | 에리포틴프리필드주10000IU/mL(재조합인에리스로포이에틴)_(5KI.U/0.5mL) | 에리포틴프리필드주10000iu/ml(재조합인에리스로포이에틴)_(5ki.u/0.5ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 5KI.U/0.5mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 5ki.u/0.5ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,5KI.U/0.5mL) | 재조합인에리스로포이에틴",7
SUB:500341BIJ,500341BIJ,재조합인에리스로포이에틴,erythropoietin,B03XA01,"erythropoietin | 에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(6KI.U/0.6mL) | 에스포젠프리필드주10000iu/ml(인에리스로포이에틴,유전자재조합)_(6ki.u/0.6ml) | 에포론주사액프리필드시린지10000IU/mL(재조합인에리스로포이에틴)_(6KI.U/0.6mL) | 에포론주사액프리필드시린지10000iu/ml(재조합인에리스로포이에틴)_(6ki.u/0.6ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 6KI.U/0.6mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 6ki.u/0.6ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,6KI.U/0.6mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(6KI.U/0.6mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(6ki.u/0.6ml) | 에포틴플러스프리필드주10000IU/mL(재조합사람에리스로포이에틴)_(6KI.U/0.6mL) | 에포틴플러스프리필드주10000iu/ml(재조합사람에리스로포이에틴)_(6ki.u/0.6ml) | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴",15
SUB:500333BIJ,500333BIJ,재조합인에리스로포이에틴,nan,B03XA01,"erythropoietin | nan | 사람에리스로포이에틴, 유전자재조합 | 사람에리스로포이에틴,유전자재조합 | 수출명:에리틴프리필드주,네오틴프리필드주,엘지에스포젠프리필드주,이포티브프리필드주,에스포젠프리필드플러스주,에포비탄프리필드주 | 아로포틴프리필드주 2000IU(사람에리스로포이에틴, 유전자재조합)_(2KI.U/0.5mL) | 아로포틴프리필드주 2000iu(사람에리스로포이에틴, 유전자재조합)_(2ki.u/0.5ml) | 아로포틴프리필드주2000IU(사람에리스로포이에틴,유전자재조합)_(2KI.U/0.5mL) | 에리포틴프리필드주4000IU/mL(재조합인에리스로포이에틴)_(2KI.U/0.5mL) | 에리포틴프리필드주4000iu/ml(재조합인에리스로포이에틴)_(2ki.u/0.5ml) | 에스포젠프리필드주4000IU/mL(인에리스로포이에틴,유전자재조합)(수출명:에리틴프리필드주,네오틴프리필드주,엘지에스포젠프리필드주,이포티브프리필드주,에스포젠프리필드플러스주,에포비탄프리필드주)_(2KI.U/0.5mL) | 에스포젠프리필드주4000iu/ml(인에리스로포이에틴,유전자재조합)(수출명:에리틴프리필드주,네오틴프리필드주,엘지에스포젠프리필드주,이포티브프리필드주,에스포젠프리필드플러스주,에포비탄프리필드주)_(2ki.u/0.5ml) | 에포론주사액프리필드시린지2000IU/0.5mL(재조합인에리스로포이에틴)_(2KI.U/0.5mL) | 에포론주사액프리필드시린지2000iu/0.5ml(재조합인에리스로포이에틴)_(2ki.u/0.5ml) | 에포시스프리필드시린지주 2000IU/0.5mL_(재조합인에리스로포이에틴, 2KI.U/0.5mL) | 에포시스프리필드시린지주 2000iu/0.5ml_(재조합인에리스로포이에틴, 2ki.u/0.5ml) | 에포시스프리필드시린지주2000IU/0.5mL_(재조합인에리스로포이에틴,2KI.U/0.5mL) | 에포에틴알파 | 에포카인프리필드주2000유니트/0.5밀리리터(재조합인에리스로포이에틴)_(2KI.U/0.5mL) | 에포카인프리필드주2000유니트/0.5밀리리터(재조합인에리스로포이에틴)_(2ki.u/0.5ml) | 에포틴플러스프리필드주2000IU/0.5mL(재조합사람에리스로포이에틴)_(2KI.U/0.5mL) | 에포틴플러스프리필드주2000iu/0.5ml(재조합사람에리스로포이에틴)_(2ki.u/0.5ml) | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴 | 팬포틴프리필드시린지주2000IU(에포에틴알파)_(2KI.U/0.5mL) | 팬포틴프리필드시린지주2000iu(에포에틴알파)_(2ki.u/0.5ml)",27
SUB:500337BIJ,500337BIJ,재조합인에리스로포이에틴,nan,B03XA01,"erythropoietin | nan | 에리포틴프리필드주10000IU/mL(재조합인에리스로포이에틴)_(4KI.U/0.4mL) | 에리포틴프리필드주10000iu/ml(재조합인에리스로포이에틴)_(4ki.u/0.4ml) | 에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(4KI.U/0.4mL) | 에스포젠프리필드주10000iu/ml(인에리스로포이에틴,유전자재조합)_(4ki.u/0.4ml) | 에포론주사액프리필드시린지10000IU/mL(재조합인에리스로포이에틴)_(4KI.U/0.4mL) | 에포론주사액프리필드시린지10000iu/ml(재조합인에리스로포이에틴)_(4ki.u/0.4ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 4KI.U/0.4mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 4ki.u/0.4ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,4KI.U/0.4mL) | 에포에틴알파 | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(4KI.U/0.4mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(4ki.u/0.4ml) | 에포틴플러스프리필드주10000IU/mL(재조합사람에리스로포이에틴)_(4KI.U/0.4mL) | 에포틴플러스프리필드주10000iu/ml(재조합사람에리스로포이에틴)_(4ki.u/0.4ml) | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴 | 팬포틴프리필드시린지주4000IU(에포에틴알파)_(4KI.U/0.4mL) | 팬포틴프리필드시린지주4000iu(에포에틴알파)_(4ki.u/0.4ml)",21
SUB:500343BIJ,500343BIJ,재조합인에리스로포이에틴,nan,B03XA01,"erythropoietin | nan | 에리포틴프리필드주10000IU/mL(재조합인에리스로포이에틴)_(10KI.U/1mL) | 에리포틴프리필드주10000iu/ml(재조합인에리스로포이에틴)_(10ki.u/1ml) | 에스포젠주10000IU/mL_(인에리스로포이에틴(유전자재조합), 10KI.U/1mL) | 에스포젠주10000IU/mL_(인에리스로포이에틴(유전자재조합),10KI.U/1mL) | 에스포젠주10000iu/ml_(인에리스로포이에틴(유전자재조합), 10ki.u/1ml) | 에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(10KI.U/1mL) | 에스포젠프리필드주10000iu/ml(인에리스로포이에틴,유전자재조합)_(10ki.u/1ml) | 에포론주사액프리필드시린지10000IU/mL(재조합인에리스로포이에틴)_(10KI.U/1mL) | 에포론주사액프리필드시린지10000iu/ml(재조합인에리스로포이에틴)_(10ki.u/1ml) | 에포시스프리필드시린지주 10000IU/ml_(재조합인에리스로포이에틴, 10KI.U/1mL) | 에포시스프리필드시린지주 10000iu/ml_(재조합인에리스로포이에틴, 10ki.u/1ml) | 에포시스프리필드시린지주10000IU/ml_(재조합인에리스로포이에틴,10KI.U/1mL) | 에포에틴알파 | 에포카인주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10KI.U/1mL) | 에포카인주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10ki.u/1ml) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10KI.U/1mL) | 에포카인프리필드주10000유니트/밀리리터(재조합인에리스로포이에틴)_(10ki.u/1ml) | 에포틴플러스프리필드주10000IU/mL(재조합사람에리스로포이에틴)_(10KI.U/1mL) | 에포틴플러스프리필드주10000iu/ml(재조합사람에리스로포이에틴)_(10ki.u/1ml) | 인에리스로포이에틴(유전자재조합 | 인에리스로포이에틴,유전자재조합 | 재조합사람에리스로포이에틴 | 재조합인에리스로포이에틴 | 팬포틴프리필드시린지주10000IU(에포에틴알파)_(10KI.U/1mL) | 팬포틴프리필드시린지주10000iu(에포에틴알파)_(10ki.u/1ml)",27
SUB:175730BIJ,175730BIJ,재조합인터페론베타1a,interferon beta-1a,L03AB07,interferon beta-1a | interferonbeta-1a | 레비도즈프리필드펜22마이크로그램(재조합인터페론베타1a)_(22㎍/0.5mL) | 레비도즈프리필드펜22마이크로그램(재조합인터페론베타1a)_(22㎍/0.5ml) | 레비프프리필드주사22마이크로그램(재조합인간인터페론베타1a)_(22㎍/0.5mL) | 레비프프리필드주사22마이크로그램(재조합인간인터페론베타1a)_(22㎍/0.5ml) | 재조합인간인터페론베타1a | 재조합인터페론베타1a,8
SUB:175732BIJ,175732BIJ,재조합인터페론베타1a,interferon beta-1a,L03AB07,interferon beta-1a | interferonbeta-1a | 레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a)_(44㎍/0.5mL) | 레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a)_(44㎍/0.5ml) | 레비프프리필드주사44마이크로그램(재조합인간인터페론베타1a)_(44㎍/0.5mL) | 레비프프리필드주사44마이크로그램(재조합인간인터페론베타1a)_(44㎍/0.5ml) | 재조합인간인터페론베타1a | 재조합인터페론베타1a,8
SUB:363532BIJ,363532BIJ,정맥주사용 B형 간염 사람면역글로불린,nan,J06BB04,hepatitis B immunoglobulin | hepatitis b immunoglobulin | hepatitisBimmunoglobulin | nan | 정맥주사용 B형 간염 사람면역글로불린 | 정맥주사용 b형 간염 사람면역글로불린 | 정맥주사용B형간염사람면역글로불린 | 정주용 헤파불린에스앤주(정맥주사용 B형 간염 사람면역글로불린)_(10KI.U/50mL) | 정주용 헤파불린에스앤주(정맥주사용 b형 간염 사람면역글로불린)_(10ki.u/50ml) | 정주용 헤파빅주(정맥주사용 B형 간염 사람면역글로불린)_(10KI.U/50mL) | 정주용 헤파빅주(정맥주사용 b형 간염 사람면역글로불린)_(10ki.u/50ml) | 정주용헤파불린에스앤주(정맥주사용B형간염사람면역글로불린)_(10KI.U/50mL) | 정주용헤파빅주(정맥주사용B형간염사람면역글로불린)_(10KI.U/50mL),13
SUB:363533BIJ,363533BIJ,정맥주사용 B형 간염 사람면역글로불린,nan,J06BB04,hepatitis B immunoglobulin | hepatitis b immunoglobulin | hepatitisBimmunoglobulin | nan | 정맥주사용 B형 간염 사람면역글로불린 | 정맥주사용 b형 간염 사람면역글로불린 | 정맥주사용B형간염사람면역글로불린 | 정주용 헤파불린에스앤주(정맥주사용 B형 간염 사람면역글로불린)_(2KI.U/10mL) | 정주용 헤파불린에스앤주(정맥주사용 b형 간염 사람면역글로불린)_(2ki.u/10ml) | 정주용 헤파빅주(정맥주사용 B형 간염 사람면역글로불린)_(2KI.U/10mL) | 정주용 헤파빅주(정맥주사용 b형 간염 사람면역글로불린)_(2ki.u/10ml) | 정주용헤파불린에스앤주(정맥주사용B형간염사람면역글로불린)_(2KI.U/10mL) | 정주용헤파빅주(정맥주사용B형간염사람면역글로불린)_(2KI.U/10mL),13
SUB:230503BIJ,230503BIJ,정제대두유,fat emulsions,B05BA02,fat emulsions | fatemulsions | 리피션10%주(정제대두유)_(50g/500mL) | 리피션10%주(정제대두유)_(50g/500ml) | 인트라리피드10%주(정제대두유)_(50g/500mL) | 인트라리피드10%주(정제대두유)_(50g/500ml) | 정제대두유,7
SUB:230504BIJ,230504BIJ,정제대두유,fat emulsions,B05BA02,fat emulsions | fatemulsions | 리피션20%주(정제대두유)_(50g/250mL) | 리피션20%주(정제대두유)_(50g/250ml) | 인트라리피드20%주(정제대두유)_(50g/250mL) | 인트라리피드20%주(정제대두유)_(50g/250ml) | 정제대두유,7
SUB:372504CDS,372504CDS,정제된특수처치젤라틴,absorbable gelatin sponge,B02BC01,70X50X10㎣/1개 | 70x50x10㎣/1개 | absorbable gelatin sponge | absorbablegelatinsponge | 정제된특수처치젤라틴 | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(70X50X10㎣/1개) | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(70x50x10㎣/1개),7
SUB:372505CDS,372505CDS,정제된특수처치젤라틴,absorbable gelatin sponge,B02BC01,200X70X0.5㎣/1개 | 200x70x0.5㎣/1개 | absorbable gelatin sponge | absorbablegelatinsponge | 정제된특수처치젤라틴 | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(200X70X0.5㎣/1개) | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(200x70x0.5㎣/1개),7
SUB:372506CDS,372506CDS,정제된특수처치젤라틴,absorbable gelatin sponge,B02BC01,70X50X1㎣/1개 | 70x50x1㎣/1개 | absorbable gelatin sponge | absorbablegelatinsponge | 정제된특수처치젤라틴 | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(70X50X1㎣/1개) | 큐탄플라스트스폰지(정제된특수처치젤라틴)_(70x50x1㎣/1개),7
SUB:482030BIJ,482030BIJ,정제튜베르쿨린(PPD,tuberculin,V04CF01,tuberculin | 정제튜베르쿨린(PPD | 정제튜베르쿨린(ppd | 튜베르쿨린피피디AJV(정제튜베르쿨린(PPD))_(0.6μg/1.5mL) | 튜베르쿨린피피디ajv(정제튜베르쿨린(ppd))_(0.6μg/1.5ml),5
SUB:107730CLT,107730CLT,젖산암모늄액,Other emollients and protectives,D02AX,Other emollients and protectives | Otheremollientsandprotectives | other emollients and protectives | 젖산암모늄액 | 타로암모늄락테이트로션12%(젖산암모늄액)_(45g/225g),5
SUB:731200ATR,731200ATR,"제미글립틴,메트포르민",metformin and gemigliptin,A10BD18,"metformin and gemigliptin | metforminandgemigliptin | 제미글립틴,메트포르민 | 제미메트서방정25/750밀리그램(제미글립틴,메트포르민)_(1정)",4
